Date,RegionID,RegionName,RegionType,StateName,Value,YoYChange
7/1/2023,394327,"Anchorage, AK",msa,AK,1688.0831,0.061401
8/1/2023,394327,"Anchorage, AK",msa,AK,1692.3599,0.05884
9/1/2023,394327,"Anchorage, AK",msa,AK,1698.2818,0.061348
10/1/2023,394327,"Anchorage, AK",msa,AK,1695.9631,0.064864
11/1/2023,394327,"Anchorage, AK",msa,AK,1692.2627,0.061197
12/1/2023,394327,"Anchorage, AK",msa,AK,1690.3266,0.06086
1/1/2024,394327,"Anchorage, AK",msa,AK,1689.2507,0.063923
2/1/2024,394327,"Anchorage, AK",msa,AK,1689.1384,0.054369
3/1/2024,394327,"Anchorage, AK",msa,AK,1696.5158,0.053219
4/1/2024,394327,"Anchorage, AK",msa,AK,1712.517,0.051974
5/1/2024,394327,"Anchorage, AK",msa,AK,1723.4577,0.046831
6/1/2024,394327,"Anchorage, AK",msa,AK,1739.2112,0.04172
7/1/2024,394327,"Anchorage, AK",msa,AK,1753.354,0.038666
8/1/2024,394327,"Anchorage, AK",msa,AK,1769.0558,0.045319
9/1/2024,394327,"Anchorage, AK",msa,AK,1772.345,0.043611
10/1/2024,394327,"Anchorage, AK",msa,AK,1762.9296,0.039486
1/1/2016,394332,"Ann Arbor, MI",msa,MI,1400.4086,0.049885
2/1/2016,394332,"Ann Arbor, MI",msa,MI,1393.9059,0.029311
3/1/2016,394332,"Ann Arbor, MI",msa,MI,1382.8225,0.019208
4/1/2016,394332,"Ann Arbor, MI",msa,MI,1378.1042,0.011768
5/1/2016,394332,"Ann Arbor, MI",msa,MI,1388.8369,0.009199
6/1/2016,394332,"Ann Arbor, MI",msa,MI,1412.5574,0.021227
7/1/2016,394332,"Ann Arbor, MI",msa,MI,1428.5784,0.029772
8/1/2016,394332,"Ann Arbor, MI",msa,MI,1443.5921,0.052821
9/1/2016,394332,"Ann Arbor, MI",msa,MI,1454.3045,0.058079
10/1/2016,394332,"Ann Arbor, MI",msa,MI,1457.553,0.057547
11/1/2016,394332,"Ann Arbor, MI",msa,MI,1457.3918,0.046686
12/1/2016,394332,"Ann Arbor, MI",msa,MI,1451.9074,0.042351
1/1/2017,394332,"Ann Arbor, MI",msa,MI,1451.4001,0.036412
2/1/2017,394332,"Ann Arbor, MI",msa,MI,1452.7219,0.042195
3/1/2017,394332,"Ann Arbor, MI",msa,MI,1458.7493,0.054907
4/1/2017,394332,"Ann Arbor, MI",msa,MI,1464.2594,0.062517
5/1/2017,394332,"Ann Arbor, MI",msa,MI,1484.1612,0.068636
6/1/2017,394332,"Ann Arbor, MI",msa,MI,1498.33,0.060721
7/1/2017,394332,"Ann Arbor, MI",msa,MI,1512.3105,0.058612
8/1/2017,394332,"Ann Arbor, MI",msa,MI,1511.9161,0.047329
9/1/2017,394332,"Ann Arbor, MI",msa,MI,1518.245,0.043966
10/1/2017,394332,"Ann Arbor, MI",msa,MI,1518.2525,0.041645
11/1/2017,394332,"Ann Arbor, MI",msa,MI,1516.0674,0.040261
12/1/2017,394332,"Ann Arbor, MI",msa,MI,1512.9859,0.042068
1/1/2018,394332,"Ann Arbor, MI",msa,MI,1514.1926,0.043263
2/1/2018,394332,"Ann Arbor, MI",msa,MI,1526.5293,0.050806
3/1/2018,394332,"Ann Arbor, MI",msa,MI,1541.9376,0.057027
4/1/2018,394332,"Ann Arbor, MI",msa,MI,1552.6883,0.060392
5/1/2018,394332,"Ann Arbor, MI",msa,MI,1560.6678,0.051549
6/1/2018,394332,"Ann Arbor, MI",msa,MI,1564.0546,0.043865
7/1/2018,394332,"Ann Arbor, MI",msa,MI,1571.3278,0.039025
8/1/2018,394332,"Ann Arbor, MI",msa,MI,1563.8995,0.034383
9/1/2018,394332,"Ann Arbor, MI",msa,MI,1563.2661,0.029653
10/1/2018,394332,"Ann Arbor, MI",msa,MI,1561.1824,0.028276
11/1/2018,394332,"Ann Arbor, MI",msa,MI,1563.3541,0.03119
12/1/2018,394332,"Ann Arbor, MI",msa,MI,1563.2021,0.03319
1/1/2019,394332,"Ann Arbor, MI",msa,MI,1588.3958,0.049005
2/1/2019,394332,"Ann Arbor, MI",msa,MI,1608.5052,0.053701
3/1/2019,394332,"Ann Arbor, MI",msa,MI,1622.3969,0.052181
4/1/2019,394332,"Ann Arbor, MI",msa,MI,1616.7888,0.041284
5/1/2019,394332,"Ann Arbor, MI",msa,MI,1612.1782,0.033005
6/1/2019,394332,"Ann Arbor, MI",msa,MI,1619.3984,0.035385
7/1/2019,394332,"Ann Arbor, MI",msa,MI,1612.1716,0.025993
8/1/2019,394332,"Ann Arbor, MI",msa,MI,1619.955,0.035843
9/1/2019,394332,"Ann Arbor, MI",msa,MI,1614.5802,0.032825
10/1/2019,394332,"Ann Arbor, MI",msa,MI,1625.8179,0.041402
11/1/2019,394332,"Ann Arbor, MI",msa,MI,1617.776,0.034811
12/1/2019,394332,"Ann Arbor, MI",msa,MI,1618.3415,0.035273
1/1/2020,394332,"Ann Arbor, MI",msa,MI,1611.2111,0.014364
2/1/2020,394332,"Ann Arbor, MI",msa,MI,1630.4688,0.013655
3/1/2020,394332,"Ann Arbor, MI",msa,MI,1635.3356,0.007975
4/1/2020,394332,"Ann Arbor, MI",msa,MI,1636.0343,0.011904
5/1/2020,394332,"Ann Arbor, MI",msa,MI,1627.5189,0.009515
6/1/2020,394332,"Ann Arbor, MI",msa,MI,1637.4795,0.011165
7/1/2020,394332,"Ann Arbor, MI",msa,MI,1644.3132,0.019937
8/1/2020,394332,"Ann Arbor, MI",msa,MI,1637.0971,0.010582
9/1/2020,394332,"Ann Arbor, MI",msa,MI,1629.594,0.009299
10/1/2020,394332,"Ann Arbor, MI",msa,MI,1629.6233,0.002341
11/1/2020,394332,"Ann Arbor, MI",msa,MI,1639.6632,0.013529
12/1/2020,394332,"Ann Arbor, MI",msa,MI,1635.2158,0.010427
1/1/2021,394332,"Ann Arbor, MI",msa,MI,1654.795,0.02705
2/1/2021,394332,"Ann Arbor, MI",msa,MI,1674.578,0.027053
3/1/2021,394332,"Ann Arbor, MI",msa,MI,1692.1712,0.034755
4/1/2021,394332,"Ann Arbor, MI",msa,MI,1706.9308,0.043334
5/1/2021,394332,"Ann Arbor, MI",msa,MI,1711.5792,0.051649
6/1/2021,394332,"Ann Arbor, MI",msa,MI,1735.2962,0.059736
7/1/2021,394332,"Ann Arbor, MI",msa,MI,1747.0022,0.062451
8/1/2021,394332,"Ann Arbor, MI",msa,MI,1784.2297,0.089874
9/1/2021,394332,"Ann Arbor, MI",msa,MI,1806.5903,0.108614
10/1/2021,394332,"Ann Arbor, MI",msa,MI,1804.8335,0.107516
11/1/2021,394332,"Ann Arbor, MI",msa,MI,1799.7551,0.097637
12/1/2021,394332,"Ann Arbor, MI",msa,MI,1804.4839,0.103514
1/1/2022,394332,"Ann Arbor, MI",msa,MI,1823.1598,0.101744
2/1/2022,394332,"Ann Arbor, MI",msa,MI,1830.7718,0.093274
3/1/2022,394332,"Ann Arbor, MI",msa,MI,1847.1129,0.091564
4/1/2022,394332,"Ann Arbor, MI",msa,MI,1872.7568,0.097149
5/1/2022,394332,"Ann Arbor, MI",msa,MI,1909.5833,0.115685
6/1/2022,394332,"Ann Arbor, MI",msa,MI,1934.5036,0.114797
7/1/2022,394332,"Ann Arbor, MI",msa,MI,1969.0901,0.127125
8/1/2022,394332,"Ann Arbor, MI",msa,MI,1989.0858,0.114815
9/1/2022,394332,"Ann Arbor, MI",msa,MI,1995.8709,0.104772
10/1/2022,394332,"Ann Arbor, MI",msa,MI,1971.9561,0.092597
11/1/2022,394332,"Ann Arbor, MI",msa,MI,1961.1716,0.089688
12/1/2022,394332,"Ann Arbor, MI",msa,MI,1961.6624,0.087104
1/1/2023,394332,"Ann Arbor, MI",msa,MI,1972.9829,0.082178
2/1/2023,394332,"Ann Arbor, MI",msa,MI,1975.5942,0.079105
3/1/2023,394332,"Ann Arbor, MI",msa,MI,1977.5906,0.070639
4/1/2023,394332,"Ann Arbor, MI",msa,MI,1987.0903,0.061051
5/1/2023,394332,"Ann Arbor, MI",msa,MI,1999.5677,0.047123
6/1/2023,394332,"Ann Arbor, MI",msa,MI,2012.3573,0.040245
7/1/2023,394332,"Ann Arbor, MI",msa,MI,2033.771,0.032848
8/1/2023,394332,"Ann Arbor, MI",msa,MI,2036.3839,0.023779
9/1/2023,394332,"Ann Arbor, MI",msa,MI,2043.2459,0.023736
10/1/2023,394332,"Ann Arbor, MI",msa,MI,2052.2066,0.040696
11/1/2023,394332,"Ann Arbor, MI",msa,MI,2070.5962,0.055796
12/1/2023,394332,"Ann Arbor, MI",msa,MI,2069.3096,0.054875
1/1/2024,394332,"Ann Arbor, MI",msa,MI,2060.3085,0.044261
2/1/2024,394332,"Ann Arbor, MI",msa,MI,2068.5625,0.047058
3/1/2024,394332,"Ann Arbor, MI",msa,MI,2091.3564,0.057527
4/1/2024,394332,"Ann Arbor, MI",msa,MI,2104.5571,0.059115
5/1/2024,394332,"Ann Arbor, MI",msa,MI,2110.6803,0.055568
6/1/2024,394332,"Ann Arbor, MI",msa,MI,2114.9701,0.050991
7/1/2024,394332,"Ann Arbor, MI",msa,MI,2128.7681,0.04671
8/1/2024,394332,"Ann Arbor, MI",msa,MI,2137.2486,0.049531
9/1/2024,394332,"Ann Arbor, MI",msa,MI,2150.5306,0.052507
10/1/2024,394332,"Ann Arbor, MI",msa,MI,2157.1542,0.051139
4/1/2024,394333,"Anniston, AL",msa,AL,919.1767,0.030241
5/1/2024,394333,"Anniston, AL",msa,AL,921.7118,0.039673
6/1/2024,394333,"Anniston, AL",msa,AL,948.8824,0.071844
7/1/2024,394333,"Anniston, AL",msa,AL,953.3922,0.068684
8/1/2024,394333,"Anniston, AL",msa,AL,960.5284,0.081223
9/1/2024,394333,"Anniston, AL",msa,AL,961.6843,0.069821
10/1/2024,394333,"Anniston, AL",msa,AL,965.619,0.050215
1/1/2023,394334,"Appleton, WI",msa,WI,1087.8858,0.094838
2/1/2023,394334,"Appleton, WI",msa,WI,1090.8527,0.081366
3/1/2023,394334,"Appleton, WI",msa,WI,1108.0364,0.073044
4/1/2023,394334,"Appleton, WI",msa,WI,1120.7964,0.069282
5/1/2023,394334,"Appleton, WI",msa,WI,1126.2371,0.064733
6/1/2023,394334,"Appleton, WI",msa,WI,1122.7317,0.059795
7/1/2023,394334,"Appleton, WI",msa,WI,1137.5058,0.062371
8/1/2023,394334,"Appleton, WI",msa,WI,1144.5109,0.072526
9/1/2023,394334,"Appleton, WI",msa,WI,1164.6526,0.075158
10/1/2023,394334,"Appleton, WI",msa,WI,1154.3935,0.063235
11/1/2023,394334,"Appleton, WI",msa,WI,1153.54,0.049019
12/1/2023,394334,"Appleton, WI",msa,WI,1146.0637,0.049195
1/1/2024,394334,"Appleton, WI",msa,WI,1162.5472,0.06863
2/1/2024,394334,"Appleton, WI",msa,WI,1179.7986,0.081538
3/1/2024,394334,"Appleton, WI",msa,WI,1183.4904,0.068097
4/1/2024,394334,"Appleton, WI",msa,WI,1186.0146,0.058189
5/1/2024,394334,"Appleton, WI",msa,WI,1179.5504,0.047338
6/1/2024,394334,"Appleton, WI",msa,WI,1186.5895,0.056877
7/1/2024,394334,"Appleton, WI",msa,WI,1188.4269,0.044766
8/1/2024,394334,"Appleton, WI",msa,WI,1192.648,0.042059
9/1/2024,394334,"Appleton, WI",msa,WI,1207.1769,0.036512
10/1/2024,394334,"Appleton, WI",msa,WI,1205.9032,0.044621
1/1/2016,394338,"Asheville, NC",msa,NC,1026.3865,0.058272
2/1/2016,394338,"Asheville, NC",msa,NC,1019.0119,0.057986
3/1/2016,394338,"Asheville, NC",msa,NC,1016.9273,0.045871
4/1/2016,394338,"Asheville, NC",msa,NC,1018.422,0.034082
5/1/2016,394338,"Asheville, NC",msa,NC,1038.1931,0.04443
6/1/2016,394338,"Asheville, NC",msa,NC,1057.6555,0.063292
7/1/2016,394338,"Asheville, NC",msa,NC,1070.9307,0.070343
8/1/2016,394338,"Asheville, NC",msa,NC,1075.8143,0.061954
9/1/2016,394338,"Asheville, NC",msa,NC,1080.266,0.057306
10/1/2016,394338,"Asheville, NC",msa,NC,1078.7322,0.055485
11/1/2016,394338,"Asheville, NC",msa,NC,1078.3115,0.06075
12/1/2016,394338,"Asheville, NC",msa,NC,1068.0153,0.048667
1/1/2017,394338,"Asheville, NC",msa,NC,1074.5239,0.0469
2/1/2017,394338,"Asheville, NC",msa,NC,1077.4438,0.057342
3/1/2017,394338,"Asheville, NC",msa,NC,1099.0693,0.080775
4/1/2017,394338,"Asheville, NC",msa,NC,1103.261,0.083304
5/1/2017,394338,"Asheville, NC",msa,NC,1120.9649,0.079727
6/1/2017,394338,"Asheville, NC",msa,NC,1120.8008,0.059703
7/1/2017,394338,"Asheville, NC",msa,NC,1128.4851,0.053742
8/1/2017,394338,"Asheville, NC",msa,NC,1135.2247,0.055224
9/1/2017,394338,"Asheville, NC",msa,NC,1140.1506,0.055435
10/1/2017,394338,"Asheville, NC",msa,NC,1144.2827,0.060766
11/1/2017,394338,"Asheville, NC",msa,NC,1140.7864,0.057938
12/1/2017,394338,"Asheville, NC",msa,NC,1149.002,0.075829
1/1/2018,394338,"Asheville, NC",msa,NC,1153.2326,0.07325
2/1/2018,394338,"Asheville, NC",msa,NC,1154.4627,0.071483
3/1/2018,394338,"Asheville, NC",msa,NC,1162.2504,0.057486
4/1/2018,394338,"Asheville, NC",msa,NC,1166.8412,0.057629
5/1/2018,394338,"Asheville, NC",msa,NC,1179.0122,0.051783
6/1/2018,394338,"Asheville, NC",msa,NC,1179.6337,0.052492
7/1/2018,394338,"Asheville, NC",msa,NC,1183.485,0.048738
8/1/2018,394338,"Asheville, NC",msa,NC,1186.8235,0.045452
9/1/2018,394338,"Asheville, NC",msa,NC,1195.0669,0.048166
10/1/2018,394338,"Asheville, NC",msa,NC,1200.0232,0.048712
11/1/2018,394338,"Asheville, NC",msa,NC,1211.9351,0.062368
12/1/2018,394338,"Asheville, NC",msa,NC,1209.9059,0.053006
1/1/2019,394338,"Asheville, NC",msa,NC,1222.9246,0.060432
2/1/2019,394338,"Asheville, NC",msa,NC,1217.2081,0.05435
3/1/2019,394338,"Asheville, NC",msa,NC,1220.0778,0.049755
4/1/2019,394338,"Asheville, NC",msa,NC,1217.8035,0.043676
5/1/2019,394338,"Asheville, NC",msa,NC,1232.7305,0.045562
6/1/2019,394338,"Asheville, NC",msa,NC,1244.2411,0.054769
7/1/2019,394338,"Asheville, NC",msa,NC,1249.9455,0.056157
8/1/2019,394338,"Asheville, NC",msa,NC,1255.2808,0.057681
9/1/2019,394338,"Asheville, NC",msa,NC,1258.3213,0.05293
10/1/2019,394338,"Asheville, NC",msa,NC,1253.8925,0.04489
11/1/2019,394338,"Asheville, NC",msa,NC,1254.8721,0.035428
12/1/2019,394338,"Asheville, NC",msa,NC,1258.1804,0.039899
1/1/2020,394338,"Asheville, NC",msa,NC,1259.2032,0.029665
2/1/2020,394338,"Asheville, NC",msa,NC,1261.5992,0.03647
3/1/2020,394338,"Asheville, NC",msa,NC,1259.8889,0.03263
4/1/2020,394338,"Asheville, NC",msa,NC,1265.021,0.038773
5/1/2020,394338,"Asheville, NC",msa,NC,1262.5092,0.024157
6/1/2020,394338,"Asheville, NC",msa,NC,1273.7498,0.023716
7/1/2020,394338,"Asheville, NC",msa,NC,1286.4259,0.029186
8/1/2020,394338,"Asheville, NC",msa,NC,1301.0915,0.036494
9/1/2020,394338,"Asheville, NC",msa,NC,1314.8068,0.04489
10/1/2020,394338,"Asheville, NC",msa,NC,1325.3117,0.056958
11/1/2020,394338,"Asheville, NC",msa,NC,1327.9084,0.058202
12/1/2020,394338,"Asheville, NC",msa,NC,1329.0336,0.056314
1/1/2021,394338,"Asheville, NC",msa,NC,1341.4834,0.065343
2/1/2021,394338,"Asheville, NC",msa,NC,1359.1687,0.077338
3/1/2021,394338,"Asheville, NC",msa,NC,1375.7778,0.091983
4/1/2021,394338,"Asheville, NC",msa,NC,1394.1644,0.102088
5/1/2021,394338,"Asheville, NC",msa,NC,1409.3567,0.116314
6/1/2021,394338,"Asheville, NC",msa,NC,1437.3055,0.128405
7/1/2021,394338,"Asheville, NC",msa,NC,1466.1977,0.139745
8/1/2021,394338,"Asheville, NC",msa,NC,1500.6305,0.153363
9/1/2021,394338,"Asheville, NC",msa,NC,1520.7906,0.156665
10/1/2021,394338,"Asheville, NC",msa,NC,1542.4611,0.163848
11/1/2021,394338,"Asheville, NC",msa,NC,1557.4943,0.172893
12/1/2021,394338,"Asheville, NC",msa,NC,1582.5458,0.190749
1/1/2022,394338,"Asheville, NC",msa,NC,1602.2433,0.194382
2/1/2022,394338,"Asheville, NC",msa,NC,1612.1608,0.186137
3/1/2022,394338,"Asheville, NC",msa,NC,1621.6521,0.178717
4/1/2022,394338,"Asheville, NC",msa,NC,1635.7291,0.173268
5/1/2022,394338,"Asheville, NC",msa,NC,1673.2363,0.187234
6/1/2022,394338,"Asheville, NC",msa,NC,1693.686,0.178376
7/1/2022,394338,"Asheville, NC",msa,NC,1712.2791,0.167836
8/1/2022,394338,"Asheville, NC",msa,NC,1715.9409,0.14348
9/1/2022,394338,"Asheville, NC",msa,NC,1730.668,0.138005
10/1/2022,394338,"Asheville, NC",msa,NC,1739.7988,0.127937
11/1/2022,394338,"Asheville, NC",msa,NC,1747.8609,0.122226
12/1/2022,394338,"Asheville, NC",msa,NC,1742.7308,0.10122
1/1/2023,394338,"Asheville, NC",msa,NC,1750.5805,0.092581
2/1/2023,394338,"Asheville, NC",msa,NC,1745.9164,0.082967
3/1/2023,394338,"Asheville, NC",msa,NC,1764.0088,0.087785
4/1/2023,394338,"Asheville, NC",msa,NC,1761.9371,0.077157
5/1/2023,394338,"Asheville, NC",msa,NC,1777.0906,0.062068
6/1/2023,394338,"Asheville, NC",msa,NC,1776.3251,0.048792
7/1/2023,394338,"Asheville, NC",msa,NC,1784.5799,0.042225
8/1/2023,394338,"Asheville, NC",msa,NC,1788.3168,0.042179
9/1/2023,394338,"Asheville, NC",msa,NC,1799.6297,0.039847
10/1/2023,394338,"Asheville, NC",msa,NC,1797.5935,0.033219
11/1/2023,394338,"Asheville, NC",msa,NC,1804.8934,0.03263
12/1/2023,394338,"Asheville, NC",msa,NC,1813.0092,0.040327
1/1/2024,394338,"Asheville, NC",msa,NC,1814.4362,0.036477
2/1/2024,394338,"Asheville, NC",msa,NC,1819.9531,0.042406
3/1/2024,394338,"Asheville, NC",msa,NC,1822.9039,0.033387
4/1/2024,394338,"Asheville, NC",msa,NC,1845.6457,0.047509
5/1/2024,394338,"Asheville, NC",msa,NC,1857.6785,0.045348
6/1/2024,394338,"Asheville, NC",msa,NC,1859.8409,0.047016
7/1/2024,394338,"Asheville, NC",msa,NC,1865.7915,0.045507
8/1/2024,394338,"Asheville, NC",msa,NC,1870.8695,0.046162
9/1/2024,394338,"Asheville, NC",msa,NC,1882.9653,0.046307
10/1/2024,394338,"Asheville, NC",msa,NC,1886.4743,0.049444
5/1/2024,394341,"Astoria, OR",msa,OR,1524.1444,0.007104
6/1/2024,394341,"Astoria, OR",msa,OR,1536.7484,-0.008249
7/1/2024,394341,"Astoria, OR",msa,OR,1592.8651,0.007048
8/1/2024,394341,"Astoria, OR",msa,OR,1610.332,0.033979
9/1/2024,394341,"Astoria, OR",msa,OR,1619.2575,0.053466
10/1/2024,394341,"Astoria, OR",msa,OR,1638.3333,0.085432
4/1/2024,394343,"Athens, OH",msa,OH,892.7144,0.124671
5/1/2024,394343,"Athens, OH",msa,OH,906.693,0.167768
6/1/2024,394343,"Athens, OH",msa,OH,887.4608,0.086175
7/1/2024,394343,"Athens, OH",msa,OH,907.8592,0.094818
8/1/2024,394343,"Athens, OH",msa,OH,891.7078,0.034276
9/1/2024,394343,"Athens, OH",msa,OH,898.8025,0.029167
10/1/2024,394343,"Athens, OH",msa,OH,996.25,0.113885
5/1/2024,394344,"Athens, TN",msa,TN,992.7411,0.068232
6/1/2024,394344,"Athens, TN",msa,TN,1047.6331,0.125477
7/1/2024,394344,"Athens, TN",msa,TN,1040.4946,0.104744
8/1/2024,394344,"Athens, TN",msa,TN,1102.5635,0.157121
9/1/2024,394344,"Athens, TN",msa,TN,1108.4722,0.170743
10/1/2024,394344,"Athens, TN",msa,TN,1094.8611,0.143603
11/1/2023,394345,"Athens, TX",msa,TX,1411.46,0.008054
12/1/2023,394345,"Athens, TX",msa,TX,1422.3964,0.018289
1/1/2024,394345,"Athens, TX",msa,TX,1458.1872,0.047387
2/1/2024,394345,"Athens, TX",msa,TX,1470.7365,0.060119
3/1/2024,394345,"Athens, TX",msa,TX,1478.6732,0.065621
4/1/2024,394345,"Athens, TX",msa,TX,1450.5315,0.037836
5/1/2024,394345,"Athens, TX",msa,TX,1433.0972,0.024728
6/1/2024,394345,"Athens, TX",msa,TX,1429.805,0.014642
7/1/2024,394345,"Athens, TX",msa,TX,1441.9236,0.020067
8/1/2024,394345,"Athens, TX",msa,TX,1466.5916,0.022212
9/1/2024,394345,"Athens, TX",msa,TX,1468.4399,0.027967
10/1/2024,394345,"Athens, TX",msa,TX,1453.5321,0.019302
1/1/2016,394346,"Athens, GA",msa,GA,916.255,0.061153
2/1/2016,394346,"Athens, GA",msa,GA,909.4452,0.046792
3/1/2016,394346,"Athens, GA",msa,GA,920.4027,0.043461
4/1/2016,394346,"Athens, GA",msa,GA,926.8107,0.032981
5/1/2016,394346,"Athens, GA",msa,GA,941.0859,0.044883
6/1/2016,394346,"Athens, GA",msa,GA,949.8288,0.052436
7/1/2016,394346,"Athens, GA",msa,GA,957.1741,0.064865
8/1/2016,394346,"Athens, GA",msa,GA,955.497,0.068822
9/1/2016,394346,"Athens, GA",msa,GA,953.9523,0.061557
10/1/2016,394346,"Athens, GA",msa,GA,964.0191,0.0747
11/1/2016,394346,"Athens, GA",msa,GA,976.149,0.067871
12/1/2016,394346,"Athens, GA",msa,GA,979.2606,0.078794
1/1/2017,394346,"Athens, GA",msa,GA,974.4044,0.063464
2/1/2017,394346,"Athens, GA",msa,GA,975.6681,0.072817
3/1/2017,394346,"Athens, GA",msa,GA,981.854,0.066766
4/1/2017,394346,"Athens, GA",msa,GA,984.9204,0.062699
5/1/2017,394346,"Athens, GA",msa,GA,981.4282,0.042868
6/1/2017,394346,"Athens, GA",msa,GA,987.6222,0.03979
7/1/2017,394346,"Athens, GA",msa,GA,998.5576,0.043235
8/1/2017,394346,"Athens, GA",msa,GA,1008.8337,0.055821
9/1/2017,394346,"Athens, GA",msa,GA,1022.0674,0.071403
10/1/2017,394346,"Athens, GA",msa,GA,1024.2279,0.062456
11/1/2017,394346,"Athens, GA",msa,GA,1036.3554,0.061677
12/1/2017,394346,"Athens, GA",msa,GA,1038.7586,0.060758
1/1/2018,394346,"Athens, GA",msa,GA,1055.8561,0.083591
2/1/2018,394346,"Athens, GA",msa,GA,1066.6362,0.093237
3/1/2018,394346,"Athens, GA",msa,GA,1073.1624,0.092996
4/1/2018,394346,"Athens, GA",msa,GA,1069.9412,0.086323
5/1/2018,394346,"Athens, GA",msa,GA,1087.5392,0.108119
6/1/2018,394346,"Athens, GA",msa,GA,1097.4286,0.111183
7/1/2018,394346,"Athens, GA",msa,GA,1117.1556,0.118769
8/1/2018,394346,"Athens, GA",msa,GA,1105.3828,0.095704
9/1/2018,394346,"Athens, GA",msa,GA,1111.0706,0.087082
10/1/2018,394346,"Athens, GA",msa,GA,1109.7448,0.083494
11/1/2018,394346,"Athens, GA",msa,GA,1123.7354,0.084315
12/1/2018,394346,"Athens, GA",msa,GA,1135.8151,0.093435
1/1/2019,394346,"Athens, GA",msa,GA,1137.5455,0.077368
2/1/2019,394346,"Athens, GA",msa,GA,1142.0351,0.070688
3/1/2019,394346,"Athens, GA",msa,GA,1133.0834,0.055836
4/1/2019,394346,"Athens, GA",msa,GA,1140.0209,0.065499
5/1/2019,394346,"Athens, GA",msa,GA,1155.4747,0.062467
6/1/2019,394346,"Athens, GA",msa,GA,1173.2546,0.069094
7/1/2019,394346,"Athens, GA",msa,GA,1192.1297,0.067112
8/1/2019,394346,"Athens, GA",msa,GA,1177.7781,0.065493
9/1/2019,394346,"Athens, GA",msa,GA,1202.2232,0.08204
10/1/2019,394346,"Athens, GA",msa,GA,1217.7328,0.097309
11/1/2019,394346,"Athens, GA",msa,GA,1245.7777,0.108604
12/1/2019,394346,"Athens, GA",msa,GA,1243.238,0.094578
1/1/2020,394346,"Athens, GA",msa,GA,1242.8059,0.092533
2/1/2020,394346,"Athens, GA",msa,GA,1246.0068,0.091041
3/1/2020,394346,"Athens, GA",msa,GA,1234.9369,0.089891
4/1/2020,394346,"Athens, GA",msa,GA,1228.2753,0.077415
5/1/2020,394346,"Athens, GA",msa,GA,1236.5488,0.070165
6/1/2020,394346,"Athens, GA",msa,GA,1248.3562,0.064011
7/1/2020,394346,"Athens, GA",msa,GA,1263.5934,0.059946
8/1/2020,394346,"Athens, GA",msa,GA,1269.1784,0.077604
9/1/2020,394346,"Athens, GA",msa,GA,1281.9933,0.066352
10/1/2020,394346,"Athens, GA",msa,GA,1303.6246,0.070534
11/1/2020,394346,"Athens, GA",msa,GA,1313.9356,0.054711
12/1/2020,394346,"Athens, GA",msa,GA,1331.3771,0.070895
1/1/2021,394346,"Athens, GA",msa,GA,1331.8679,0.071662
2/1/2021,394346,"Athens, GA",msa,GA,1346.5982,0.080731
3/1/2021,394346,"Athens, GA",msa,GA,1352.6956,0.095356
4/1/2021,394346,"Athens, GA",msa,GA,1366.9684,0.112917
5/1/2021,394346,"Athens, GA",msa,GA,1374.0687,0.111213
6/1/2021,394346,"Athens, GA",msa,GA,1384.0749,0.108718
7/1/2021,394346,"Athens, GA",msa,GA,1397.7471,0.106168
8/1/2021,394346,"Athens, GA",msa,GA,1428.8392,0.125799
9/1/2021,394346,"Athens, GA",msa,GA,1448.9871,0.130261
10/1/2021,394346,"Athens, GA",msa,GA,1462.3921,0.121789
11/1/2021,394346,"Athens, GA",msa,GA,1468.8738,0.117919
12/1/2021,394346,"Athens, GA",msa,GA,1488.6672,0.118141
1/1/2022,394346,"Athens, GA",msa,GA,1500.7108,0.126771
2/1/2022,394346,"Athens, GA",msa,GA,1509.7527,0.12116
3/1/2022,394346,"Athens, GA",msa,GA,1511.2998,0.11725
4/1/2022,394346,"Athens, GA",msa,GA,1534.114,0.122275
5/1/2022,394346,"Athens, GA",msa,GA,1558.2635,0.134051
6/1/2022,394346,"Athens, GA",msa,GA,1588.4083,0.147632
7/1/2022,394346,"Athens, GA",msa,GA,1609.7735,0.151692
8/1/2022,394346,"Athens, GA",msa,GA,1616.5161,0.131349
9/1/2022,394346,"Athens, GA",msa,GA,1627.7935,0.123401
10/1/2022,394346,"Athens, GA",msa,GA,1628.3258,0.113467
11/1/2022,394346,"Athens, GA",msa,GA,1631.8059,0.110923
12/1/2022,394346,"Athens, GA",msa,GA,1642.7428,0.103499
1/1/2023,394346,"Athens, GA",msa,GA,1661.2893,0.107002
2/1/2023,394346,"Athens, GA",msa,GA,1693.8591,0.121945
3/1/2023,394346,"Athens, GA",msa,GA,1714.051,0.134157
4/1/2023,394346,"Athens, GA",msa,GA,1727.9869,0.126374
5/1/2023,394346,"Athens, GA",msa,GA,1721.1758,0.104547
6/1/2023,394346,"Athens, GA",msa,GA,1731.7292,0.090229
7/1/2023,394346,"Athens, GA",msa,GA,1747.1746,0.085354
8/1/2023,394346,"Athens, GA",msa,GA,1759.99,0.088755
9/1/2023,394346,"Athens, GA",msa,GA,1765.22,0.084425
10/1/2023,394346,"Athens, GA",msa,GA,1763.5251,0.08303
11/1/2023,394346,"Athens, GA",msa,GA,1791.3824,0.097791
12/1/2023,394346,"Athens, GA",msa,GA,1801.2643,0.096498
